NAME,POSTCODE,STREET,PLACES
WAMPEMBE,55313,IZINGA,NSIMBA
WAMPEMBE,55313,IZINGA,SOLA
WAMPEMBE,55313,IZINGA,MALIMA
KALA,55314,KALA,JITEGEMEE
KALA,55314,KALA,MKULIMA
KALA,55314,KALA,KUCHI
KALA,55314,KALA,AMANI
KALA,55314,KALA,MNAZI MMOJA
KALA,55314,KALA,AZIMIO
KALA,55314,KALA,MANDELA
KALA,55314,KALA,MUUNGANO
KALA,55314,KALA,MWEMBECHAI
KALA,55314,MPASA,LEBANONI
KALA,55314,MPASA,MWENGE
KALA,55314,MPASA,JITEGEMEE
KALA,55314,MPASA,LEGEZA MWENDO
KALA,55314,MPASA,KILIMAHEWA
KALA,55314,MPASA,MUUNGANO
KALA,55314,MPASA,AZIMIO
KALA,55314,MPASA,"MLOMBA ""A"""
KALA,55314,MPASA,"MLOMBA ""B"""
KALA,55314,KILAMBO,IPINGA
KALA,55314,KILAMBO,SONGAMBELE
KALA,55314,KILAMBO,KANGALA
KALA,55314,KILAMBO,MTAKUJA
KALA,55314,KILAMBO,KAUMBA
KALA,55314,KING'OMBE,KAJIWENI
KALA,55314,KING'OMBE,AZIMIO
KALA,55314,KING'OMBE,MTAKUJA
KALA,55314,KING'OMBE,KILIMAHEWA
KALA,55314,KING'OMBE,UJAMAA
KALA,55314,KING'OMBE,CHATINDUZO
KALA,55314,MLAMBO,KILANGALA
KALA,55314,MLAMBO,MAWENI
KALA,55314,MLAMBO,KALOLENI
KALA,55314,MLAMBO,MUUNGANO
KALA,55314,MLAMBO,MTAPENDA
KALA,55314,TUNDU,NANKAMBWE
KALA,55314,TUNDU,MCHIMA
KALA,55314,TUNDU,MIEMBENI
KALA,55314,TUNDU,KASEKWA
KALA,55314,TUNDU,ITETEMYA
NKANDASI,55315,KASU,MTUKULA
NKANDASI,55315,KASU,ILOLESHA
NKANDASI,55315,KASU,KAMASO
NKANDASI,55315,KASU,NAMALA
NKANDASI,55315,KASU,MBINGILWA
NKANDASI,55315,KASU,CHIMINOKA
NKANDASI,55315,KASU,IPUSHA
NKANDASI,55315,KASU B,MILESHE
NKANDASI,55315,KASU B,MKUTANO
NKANDASI,55315,KASU B,MASINYUMBI
NKANDASI,55315,KASU B,KATANDALA
NKANDASI,55315,KASU B,KASISIWE
NKANDASI,55315,KASU B,CHULU
NKANDASI,55315,KASU B,TAKASA
NKANDASI,55315,KATANI,KAMCHELE
NKANDASI,55315,KATANI,MTIMBWA
NKANDASI,55315,KATANI,NAMANI
NKANDASI,55315,KATANI,NACHIAMBA
NKANDASI,55315,KATANI,ISELEMBEKE
NKANDASI,55315,KATANI,KASANDA
NKANDASI,55315,KATANI,KIPOMA
NKANDASI,55315,KATANI,KAWALA
NKANDASI,55315,KATANI,WISATA
NKANDASI,55315,KATANI,MLENZO
NKANDASI,55315,KATANI,NKOVYO
NKANDASI,55315,KATANI,MBENI
NKANDASI,55315,KATANI,MSOKOZI
NKANDASI,55315,KATANI,NTILA
NKANDASI,55315,KATANI,KAUNGO
NKANDASI,55315,MILUNDIKWA,KATOLWE
NKANDASI,55315,MILUNDIKWA,MSHIKAMANO
NKANDASI,55315,MILUNDIKWA,FUZI
NKANDASI,55315,MILUNDIKWA,MTAPENDA
NKANDASI,55315,MILUNDIKWA,KICHANGANI
NKANDASI,55315,MILUNDIKWA,KAMATOCHI
NKANDASI,55315,MILUNDIKWA,KIPILI
NKANDASI,55315,MILUNDIKWA,KITUTWA
NKANDASI,55315,MILUNDIKWA,KIJIWENI
NKANDASI,55315,MALONGWE,MILESHE
NKANDASI,55315,MALONGWE,LULI
NKANDASI,55315,MALONGWE,KAULANGUMI
NKANDASI,55315,MALONGWE,ILONGA
NKANDASI,55315,MALONGWE,MAJENGO
NKANDASI,55315,KISULA,KAFUTA
NKANDASI,55315,KISULA,SANGALIKA
NKANDASI,55315,KISULA,MAPINDUZI
NKANDASI,55315,KISULA,MTAKUJA
NKANDASI,55315,KISULA,MWENI
NKANDASI,55315,KISULA,KAULANGUMI
NKANDASI,55315,KISULA,NDALAO
NKANDASI,55315,KISULA,MWONGOZO
KIPILI,55316,KIPILI,MBWILO
KIPILI,55316,KIPILI,TAMBUKALI
KIPILI,55316,KIPILI,SENYENGE
KIPILI,55316,KIPILI,NKANGA
KIPILI,55316,KIPILI,JIWENI KAMBA
KIPILI,55316,KIPILI,KAKONGONI
KIPILI,55316,KATONGOLO,MTONI
KIPILI,55316,KATONGOLO,NYIKAISHO B
KIPILI,55316,KATONGOLO,KATONGOLO A
KIPILI,55316,KATONGOLO,RUANDA
KIPILI,55316,KATONGOLO,LWAFI
KIPILI,55316,KATONGOLO,KIPREFT
KIPILI,55316,KATONGOLO,KIPOMA
KIPILI,55316,KATONGOLO,MATOPE
KIPILI,55316,KATONGOLO,NYIKAISHO A
KIPILI,55316,MASOLO,KIPREFT
KIPILI,55316,MASOLO,IPYA
KIPILI,55316,MASOLO,KASIMBA
KIPILI,55316,MASOLO,USUKUMANI
KIPILI,55316,MASOLO,TAZARA
KIPILI,55316,MASOLO,CHOTE
KIPILI,55316,MANDAKERENGE,MWENDAPOLE
KIPILI,55316,MANDAKERENGE,UMOJA
KIPILI,55316,MANDAKERENGE,AZIMIO
KIPILI,55316,MANDAKERENGE,UHURU
KIPILI,55316,MANDAKERENGE,MAGEUZI
KIPILI,55316,MANDAKERENGE,NTANGA
KIPILI,55316,MANDAKERENGE,MVUNA
KIPILI,55316,MANDAKERENGE,JUHUDI
KIPILI,55316,MANDAKERENGE,MWAYAONA
KIPILI,55316,MANDAKERENGE,MWILA
KIPILI,55316,MANDAKERENGE,JEMBENIMALI
KIPILI,55316,MANDAKERENGE,MKEREKETWA
KIPILI,55316,MANDAKERENGE,KAMSOKANYE
KORONGWE,55317,KORONGWE ASILIA,MSUFINI
KORONGWE,55317,KORONGWE ASILIA,SOKONI
KORONGWE,55317,KORONGWE ASILIA,MWEMBENI
KORONGWE,55317,KORONGWE ASILIA,SHULENI
KORONGWE,55317,KORONGWE ASILIA,MAFURIKONI
KORONGWE,55317,KORONGWE ASILIA,UJOMBANI
KORONGWE,55317,KORONGWE ASILIA,ZIWANI
KORONGWE,55317,KORONGWE ASILIA,KAMPEMBA
KORONGWE,55317,KORONGWE ASILIA,MWANAMINANGO
KORONGWE,55317,FORODHANI,KORONGWE BEACH
KORONGWE,55317,FORODHANI,KIVUKONI
KORONGWE,55317,FORODHANI,KORONGWE FIPA
KORONGWE,55317,FORODHANI,FORODHANI
KORONGWE,55317,FORODHANI,ASILIA
KORONGWE,55317,FORODHANI,KAMBETE
KORONGWE,55317,UTINTA,KANISANI
KORONGWE,55317,UTINTA,ZIZINI KATI
KORONGWE,55317,UTINTA,ZIZINI SOKONI
KORONGWE,55317,UTINTA,ZIZINI MASHINENI
KORONGWE,55317,UTINTA,KARANDA A
KORONGWE,55317,UTINTA,KARANDA B
KORONGWE,55317,UTINTA,MSALABA
KORONGWE,55317,UTINTA,KEMPU
KORONGWE,55317,UTINTA,SHULENI
KORONGWE,55317,BUMANDA,BUMANDA ZIWANI
KORONGWE,55317,BUMANDA,BUMANDA MLIMANI
KORONGWE,55317,BUMANDA,KALASI
KORONGWE,55317,KAZOVU,KAMPALA
KORONGWE,55317,KAZOVU,KAZOVU MTONI
KORONGWE,55317,KAZOVU,KAZOVU KANISANI
KORONGWE,55317,KAZOVU,KAZOVU UWANJANI
KORONGWE,55317,KAZOVU,ZIWANI
KORONGWE,55317,KAZOVU,SOKONI
KORONGWE,55317,KAZOVU,NGALA
KORONGWE,55317,KAZOVU,MAGHARIBI
KORONGWE,55317,ISABA,MNAZI MMOJA
KORONGWE,55317,ISABA,ISABA
KORONGWE,55317,ISABA,RASINI
MKWAMBA,55318,SWAILA,NGALU
MKWAMBA,55318,SWAILA,NISHATI
MKWAMBA,55318,SWAILA,KASHAULILI
MKWAMBA,55318,SWAILA,ISANGA
MKWAMBA,55318,SWAILA,ITIMBA
MKWAMBA,55318,SWAILA,KANINA
MKWAMBA,55318,SWAILA,LUNYALA
MKWAMBA,55318,SWAILA,CHATINDU
MKWAMBA,55318,TAMBARUKA,SOPA A
MKWAMBA,55318,TAMBARUKA,SOPA B
MKWAMBA,55318,TAMBARUKA,MAJENGO A
MKWAMBA,55318,TAMBARUKA,MAJENGO B
MKWAMBA,55318,TAMBARUKA,SOYA
MKWAMBA,55318,LYELE,KISATO
MKWAMBA,55318,LYELE,MKUTANO
MKWAMBA,55318,LYELE,ITIMBA
MKWAMBA,55318,LYELE,KASAKALAWE
MKWAMBA,55318,LYELE,KAOSE
MKWAMBA,55318,LYELE,ISANGA
MKWAMBA,55318,LYELE,MPULO
MKWAMBA,55318,LYELE,KATE
MKWAMBA,55318,ITINDI,IMANYAMWAKA
MKWAMBA,55318,ITINDI,MISU
MKWAMBA,55318,ITINDI,KASEMWA
MKWAMBA,55318,ITINDI,MBINGILWA
MKWAMBA,55318,ITINDI,ITISHA
MKWAMBA,55318,ITINDI,KATANDALA
MKWAMBA,55318,ITINDI,MTAKUJA
MYULA,55319,MYULA,KATAI
MYULA,55319,MYULA,NANTOMVU
MYULA,55319,MYULA,NAMONDE
MYULA,55319,MYULA,NAMAZUKA
MYULA,55319,MYULA,MGODI
MYULA,55319,MYULA,MAKUTANO
MYULA,55319,MYULA,CHAO
MYULA,55319,MYULA,MBILINGWA
MYULA,55319,MYULA,KALUNGUTI
MYULA,55319,CHALATILA,KIANDA
MYULA,55319,CHALATILA,KIVULINI
MYULA,55319,CHALATILA,KATETE
MYULA,55319,CHALATILA,KAKOZI
MYULA,55319,CHALATILA,BAKO
MYULA,55319,CHALATILA,NAKAKOLECHI
MYULA,55319,CHALATILA,KANGE
MYULA,55319,CHONGA,KAPINA
MYULA,55319,CHONGA,MABAMBALI
MYULA,55319,CHONGA,NJELELA
MYULA,55319,CHONGA,KONDWA
MYULA,55319,CHONGA,NTAKASANGWA
MYULA,55319,CHONGA,MALOCHA
MYULA,55319,CHONGA,WATUMISHI
MYULA,55319,CHONGA,CHELELA
MYULA,55319,MAKUPA,KASONGOLE
MYULA,55319,MAKUPA,NSILA
MYULA,55319,MAKUPA,MAKALA
MYULA,55319,MAKUPA,MWEMBE
MYULA,55319,MAKUPA,CHINKO
MYULA,55319,NTALAMILA,FOREST
MYULA,55319,NTALAMILA,SHOMBO
MYULA,55319,NTALAMILA,MSAMARIA
MYULA,55319,NTALAMILA,MTAKUJA
MYULA,55319,NTALAMILA,NAMASUMBO
MYULA,55319,NTALAMILA,MKUMBULO
MYULA,55319,NTALAMILA,NTILI
MYULA,55319,NTALAMILA,AZIMIO
MYULA,55319,NTALAMILA,NTAKAINGO
MYULA,55319,NTALAMILA,KITUKU
KIZUMBI,55320,KIZUMBI,MEMBEMEMBE
KIZUMBI,55320,KIZUMBI,MISISI
KIZUMBI,55320,KIZUMBI,ULINGA
KIZUMBI,55320,KIZUMBI,MIGOMBANI
KIZUMBI,55320,KIZUMBI,MAILI MOJA
KIZUMBI,55320,KIZUMBI,MANDA
KIZUMBI,55320,LYAPINDA,LOLESHA
KIZUMBI,55320,LYAPINDA,KANISANI
KIZUMBI,55320,LYAPINDA,VUTA
KIZUMBI,55320,LYAPINDA,MAJENGO
KIZUMBI,55320,LYAPINDA,MOWE
KIZUMBI,55320,LYAPINDA,KISENGA
KIZUMBI,55320,LYAPINDA,RASINI
KIZUMBI,55320,LYAPINDA,CHINA
KIZUMBI,55320,LYAPINDA,SEMWE
KIZUMBI,55320,LYAPINDA,MWEMBENI
KIZUMBI,55320,LYAPINDA,KASULO
KIZUMBI,55320,NG’ANGA,WAMBELE
KIZUMBI,55320,NG’ANGA,BONDE LA UFA
KIZUMBI,55320,NG’ANGA,KILOSA
KIZUMBI,55320,NG’ANGA,MAENDELEO
KIZUMBI,55320,KATENGE,ZIWANI
KIZUMBI,55320,KATENGE,KALONGOSI
KIZUMBI,55320,KATENGE,MWEMBENI
KIZUMBI,55320,KATENGE,USHIRIKA
KIZUMBI,55320,KATENGE,UPENDO
KIZUMBI,55320,KATENGE,KILIMAHEWA
KIZUMBI,55320,NG’UNDWE,MAWENI
KIZUMBI,55320,NG’UNDWE,MAWASILIANO
KIZUMBI,55320,NG’UNDWE,UMOJA
KIZUMBI,55320,NG’UNDWE,TUONANE
KIZUMBI,55320,NG’UNDWE,CHANG’OMBE
KIZUMBI,55320,NG’UNDWE,TUPENDANE
KIZUMBI,55320,NG’UNDWE,SAMAHANI
KIZUMBI,55320,NG’UNDWE,SIACHI
KIZUMBI,55320,NG’UNDWE,MATOPENI
KIZUMBI,55320,NG’UNDWE,TUPOKEZANE
MKINGA,55321,MKINGA,NGOZA
MKINGA,55321,MKINGA,FYELA
MKINGA,55321,MKINGA,KISINGA
MKINGA,55321,MKINGA,MKINGA
MKINGA,55321,MAJENGO MAPYA,MTICHUMA
MKINGA,55321,MAJENGO MAPYA,MWEMBENI
MKINGA,55321,MAJENGO MAPYA,KATALE
MKINGA,55321,MAJENGO MAPYA,MCHANGANI
MKINGA,55321,KALUNGU,KALUNGU
MKINGA,55321,KALUNGU,MWEMBENI
MKINGA,55321,KALUNGU,KIVULINI
MKINGA,55321,KALUNGU,NAFYANGO
MKINGA,55321,NTANGANYIKA,NAKOMBO
MKINGA,55321,NTANGANYIKA,MCHANGANI
MKINGA,55321,NTANGANYIKA,UNWE
MKINGA,55321,NTANGANYIKA,FILE
MKINGA,55321,UHURU,ISITWA
MKINGA,55321,UHURU,MANDAULWILE
MKINGA,55321,UHURU,LUPITA
MKINGA,55321,UHURU,ITOMPE
MAJENGO,55322,UHURU,SOKO KUU
MAJENGO,55322,UHURU,NAKAMBILI
MAJENGO,55322,UHURU,KALANDA
MAJENGO,55322,UHURU,KATUKA
MAJENGO,55322,UHURU,MTUNDA
MAJENGO,55322,UHURU,KATOA
MAJENGO,55322,UHURU,KAFWIKO
MAJENGO,55322,UHURU,TILININTA
MAJENGO,55322,UHURU,LUNYALA
ISUNTA,55323,ISUNTA,JUU MPAKANI
ISUNTA,55323,ISUNTA,KASKAZINI
ISUNTA,55323,ISUNTA,SHULENI
ISUNTA,55323,ISUNTA,PENTEKOSTE
ISUNTA,55323,ISUNTA,KUSINI KATI
ISUNTA,55323,ISUNTA,MZALENDO
ISUNTA,55323,ISUNTA,UTULIVU
ISUNTA,55323,ISUNTA,MKEREKETWA
ISUNTA,55323,ISUNTA,KIVUKONI
ISUNTA,55323,ISUNTA,AMANI
KIPINDU,55324,KIPINDU,MKEREKETWA
KIPINDU,55324,KIPINDU,UWANJA WA NDEGE
KIPINDU,55324,KIPINDU,MAENDELEO
KIPINDU,55324,KIPINDU,UHURU
KIPINDU,55324,KIPINDU,KAWAWA
KIPINDU,55324,KIPINDU,MIGOMBANI
KIPINDU,55324,KIPINDU,KAMBARAGE
KIPINDU,55324,KIPINDU,MWONGOZO
KIPINDU,55324,KIPINDU,AZIMIO
KIPINDU,55324,KIPINDU,KIPUNDUKATI
KIPINDU,55324,KIPINDU,MAPAMBANO
KIPINDU,55324,KIPINDU,MISUNKUMILO
KIPINDU,55324,KIPINDU,KAKOMA
KIPINDU,55324,KIPINDU,MLUNGUSI
KIPINDU,55324,KIPINDU,KAMIUNGO
KIPINDU,55324,KIPINDU,MALEKELA
NTATUMBILA,55325,NTATUMBILA,MTOSI
NTATUMBILA,55325,NTATUMBILA,KISUMBA
NTATUMBILA,55325,NTATUMBILA,MANG'O
NTATUMBILA,55325,NTATUMBILA,KISALA
NTATUMBILA,55325,NTATUMBILA,KAKOMA
NTATUMBILA,55325,NTATUMBILA,KASEMBE
NTATUMBILA,55325,NTATUMBILA,KAMCHELE
NTATUMBILA,55325,NTATUMBILA,KELA
NTATUMBILA,55325,NTATUMBILA,CHEUKA
NTATUMBILA,55325,NTATUMBILA,CCM BAANI
NTATUMBILA,55325,NTATUMBILA,MANG'O
NTATUMBILA,55325,NTATUMBILA,KISALA
MASHETE,55326,MASHETE,MIOMBO
MASHETE,55326,MASHETE,MASHETE
MASHETE,55326,MASHETE,MASHETE B
PARAMAWE,55327,PARAMAWE,PARAMAWE
PARAMAWE,55327,PARAMAWE,PARAMAWE B
PARAMAWE,55327,PARAMAWE,KIZI
PARAMAWE,55327,PARAMAWE,LYAZUMBI
ISALE ASILIA,55328,ISALE ASILIA,ISALE
ISALE ASILIA,55328,ISALE ASILIA,ISALE B
ISALE ASILIA,55328,ISALE ASILIA,MSILIHOFU
ISALE ASILIA,55328,ISALE ASILIA,MTAPENDA
ITETE,55329,ITETE,NG'OMBENSAZI
ITETE,55329,ITETE,TAMANGA KISIA
ITETE,55329,ITETE,ITETE KANISANI
ITETE,55329,ITETE,MREMBWE
ITETE,55329,ITETE,SOKOSO
ITETE,55329,ITETE,MAKOBA A
ITETE,55329,ITETE,MAKOBA B
ITETE,55329,ITETE,KASELENGE
ITETE,55329,ITETE,MABATINI
ITETE,55329,CHONGOKATETE,ITETE B
ITETE,55329,CHONGOKATETE,MSWA
ITETE,55329,CHONGOKATETE,KALOLI
ITETE,55329,CHONGOKATETE,SUMBWA
ITETE,55329,CHONGOKATETE,MREMBWE MJINI
ITETE,55329,CHONGOKATETE,MREMBWE SHAMBANI
ITETE,55329,CHONGOKATETE,KASOLA
ITETE,55329,CHONGOKATETE,CHONGO
ITETE,55329,ISASA,KASAPA
ITETE,55329,ISASA,KATAMBO
ITETE,55329,ISASA,ISASA
ITETE,55329,ISASA,HOTELINI
ITETE,55329,SHAURIMOYO,MWATUSEMA
ITETE,55329,SHAURIMOYO,MATOPENI
ITETE,55329,SHAURIMOYO,CHANJI
ITETE,55329,SHAURIMOYO,JITAZAME
ITETE,55329,SHAURIMOYO,BAGAMOYO
ITETE,55329,SHAURIMOYO,MMOJA
MATAI,55401,"MATAI  ASILIA""A""",KINDUMBA
MATAI,55401,"MATAI  ASILIA""A""",MATAI ASILI
MATAI,55401,"MATAI  ASILIA""A""",KATANDALA
MATAI,55401,"MATAI  ASILIA""A""",KATANDA
MATAI,55401,"MATAI  ASILIA""A""",MATAI
MATAI,55401,MIKONKO,KIPOLO
MATAI,55401,MIKONKO,IGALULA
MATAI,55401,MIKONKO,KASAMVU
MATAI,55401,MIKONKO,KILESHA
MATAI,55401,MIKONKO,MULO
MATAI,55401,KISUNGAMILE,KISUNGAMILE
MATAI,55401,KISUNGAMILE,MALOLWA
MATAI,55401,KATEKA,KATEKA
MATAI,55401,KATEKA,KATEMBO
MATAI,55401,KATEKA,MHAME
MATAI,55401,KATEKA,KATANDALA
MATAI,55401,KATEKA,MITENDE
MKALI,55402,KIZOMBWE,KASEKELA
MKALI,55402,KIZOMBWE,CHISITU
MKALI,55402,KIZOMBWE,IPATALAWE
MKALI,55402,KIZOMBWE,KISAKALAWE
MKALI,55402,KIZOMBWE,KAKOMA
MKALI,55402,KIZOMBWE,MISUNKUMILO
MKALI,55402,KIZOMBWE,MWONGOZO
MKALI,55402,KALALASI,KAMALUNGU
MKALI,55402,KALALASI,LAMBONI
MKALI,55402,KALALASI,ILEGEZA
MKALI,55402,KALALASI,SENGA
MKALI,55402,KALALASI,MUMBWE
MKALI,55402,KALALASI,CHEMICHEM
MKALI,55402,MYUNGA,MAGOMENI
MKALI,55402,MYUNGA,MTAKUJA
MKALI,55402,MYUNGA,ILAMBWA
MKALI,55402,MPANZI,KITENZI
MKALI,55402,MPANZI,KAMBIALA
MKALI,55402,MPANZI,ISUMIKA
MNAMBA,55403,MNAMBA,NDUNDUNDU
MNAMBA,55403,MNAMBA,KALUNGU
MNAMBA,55403,KANTALEMWA,MWANDIZO
MNAMBA,55403,KANTALEMWA,MWAYA
MNAMBA,55403,KANTALEMWA,MCHENJA
MNAMBA,55403,LUSE,LUSE
MNAMBA,55403,LUSE,CHUNYA
MNAMBA,55403,LUSE,KAZILA
MNAMBA,55403,LUSE,MAEKA
MNAMBA,55403,MTULA,MTULA
MNAMBA,55403,MTULA,MSONGWE
MNAMBA,55403,MTULA,CHIZI
MNAMBA,55403,MSIPAZI,NKUMBI
MNAMBA,55403,MSIPAZI,WIZANEMBO
MNAMBA,55403,MSIPAZI,MIPATA
MNAMBA,55403,MSIPAZI,KAZUMBI
MSANZI,55404,MSANZI,MSANZI KATI
MSANZI,55404,MSANZI,MAEKANI
MSANZI,55404,MSANZI,MWEGULO
MSANZI,55404,MSANZI,KATETE
MSANZI,55404,KAMBIALA,KAMBIALA
MSANZI,55404,KAMBIALA,KAPANGA
MSANZI,55404,KAMBIALA,MANTAPWA
MSANZI,55404,KAMBIALA,KAVILA
MSANZI,55404,KAMBIALA,MALANGALIZO
MSANZI,55404,NACHULA,ONE
MSANZI,55404,NACHULA,KAMINYA
MSANZI,55404,NACHULA,MISUKU
MSANZI,55404,NACHULA,NACHULA
MSANZI,55404,NACHULA,LUPOFWE
MSANZI,55404,KATUKA,KAMATWA
MSANZI,55404,KATUKA,KANYALAKATA
MSANZI,55404,KATUKA,KATUKA
MSANZI,55404,KATUKA,MALANGALI
MKOWE,55405,MKOWE,SHELEMKA
MKOWE,55405,MKOWE,USEVYA
MKOWE,55405,MKOWE,MKOWE KATI
MKOWE,55405,MKOWE,CHITONTO
MKOWE,55405,MKOWE,KATANDALA
MKOWE,55405,MKOWE,KAPAMBA
MKOWE,55405,MBUZA,TUNZI
MKOWE,55405,MBUZA,KATANDALA
MKOWE,55405,MBUZA,CHALIMBANA
MKOWE,55405,KATAPULO,KASOLA
MKOWE,55405,KATAPULO,LEMBELEMBE
MKOWE,55405,KATAPULO,KATAPULO
MKOWE,55405,SENGAKALONJE,SENGA
MKOWE,55405,ILIMBA,MAJENGO
MKOWE,55405,ILIMBA,KOTOLA
MKOWE,55405,ILIMBA,JENGENI
MKOWE,55405,ILIMBA,MUNWA
KASANGA,55406,MUZI,MWENYA
KASANGA,55406,MUZI,MOLWE
KASANGA,55406,MUZI,CHANZA
KASANGA,55406,MUZI,KASENGA
KASANGA,55406,MUZI,KATAI
KASANGA,55406,KASANGA,MNG'OMBA
KASANGA,55406,KASANGA,KITIKA
KASANGA,55406,KASANGA,KISWAHILINI
KASANGA,55406,KASANGA,LUSAMBO
KASANGA,55406,KASANGA,SONGAMBELE
KASANGA,55406,KAPELE,ZAYONI
KASANGA,55406,KAPELE,KAPELE
KASANGA,55406,KAPELE,MABATINI
KASANGA,55406,KAPELE,KASISI
KASANGA,55406,KAPELE,KANTALAMBA
KASANGA,55406,KAPELE,MCHANGANI
KASANGA,55406,KILEWANI,KILEWANI
KASANGA,55406,KILEWANI,MCHANGANI
KASANGA,55406,KILEWANI,KAVUSHA
KASANGA,55406,KILEWANI,KIWANJANI
KASANGA,55406,KILEWANI,VATIKANI
KASANGA,55406,KIPWA,KALAMBO
KASANGA,55406,KIPWA,NIMWINA
KASANGA,55406,KIPWA,MAJENGO
KASANGA,55406,KIPWA,CHANZA
KATAZI,55408,KATAZI,WALA
KATAZI,55408,KATAZI,KATANGAZI
KATAZI,55408,KATAZI,NDUZA KATI
KATAZI,55408,KATAZI,MAKONGOROSI
KATAZI,55408,KATAZI,KASAKALAWE
KATAZI,55408,NINGA,MTULA
KATAZI,55408,NINGA,NINGA KATI
KATAZI,55408,NINGA,NKANGA
KATAZI,55408,NINGA,NSENGA
KATAZI,55408,NINGA,KAMUNGU
KATAZI,55408,NINGA,MBULI
KATAZI,55408,MWAYA,MVWANZU
KATAZI,55408,MWAYA,TEWETA
KATAZI,55408,MWAYA,MWAYA
KATAZI,55408,MVULA,MVULA
KATAZI,55408,MVULA,MKUTANO
KATAZI,55408,MVULA,MADEBE
MWAZYE,55409,KAZILA,ITALA
MWAZYE,55409,KAZILA,KALEMBA
MWAZYE,55409,KAZILA,MALANGALI
MWAZYE,55409,KAZILA,NSANGU
MWAZYE,55409,MPENJE,LINGAMILA
MWAZYE,55409,MPENJE,MALANGALI
MWAZYE,55409,MPENJE,MASWEPA
MWAZYE,55409,MPENJE,MPENJE
MWAZYE,55409,MSOMA,SENGELEMA
MWAZYE,55409,MSOMA,WISALE
MWAZYE,55409,MWAZYE,"KAPATA ""C"""
MWAZYE,55409,MWAZYE,KANYALAKATA
MWAZYE,55409,MWAZYE,KITIKA
MWAZYE,55409,MWAZYE,"KAPATA ""A"""
MWAZYE,55409,MWAZYE,"KAPATA ""B"""
MWAZYE,55409,MWAZYE,KILIMAHEWA
MWAZYE,55409,MWAZYE,DODOMA
MWAZYE,55409,MWAZYE,MAITENEKE
MWIMBI,55410,MWIMBI,MAJENGO
MWIMBI,55410,MWIMBI,MWIMBIKATI
MWIMBI,55410,MWIMBI,GALIKUJA
MWIMBI,55410,MWIMBI,GALILAYA
MWIMBI,55410,MWIMBI,TEKA
MWIMBI,55410,MWIMBI,MFENA
MWIMBI,55410,MWIMBI,KAZITE
MWIMBI,55410,MOZI,LUKULU
MWIMBI,55410,MOZI,MASANSA
MWIMBI,55410,MOZI,KASAZI
MWIMBI,55410,ZYANGOMA,CHIKOMA
MWIMBI,55410,ZYANGOMA,KAKOWE
MWIMBI,55410,ZYANGOMA,KABONDE
MWIMBI,55410,MSISHINDWE,KAPALULA
MWIMBI,55410,MSISHINDWE,PONGWE
MWIMBI,55410,MSISHINDWE,INYONGA
MWIMBI,55410,SELENGOMA,CHIKOMA
MWIMBI,55410,SELENGOMA,SELENGOMA
MWIMBI,55410,SELENGOMA,MATWIMA
MWIMBI,55410,MAJENGO,LUMUVU
MWIMBI,55410,MAJENGO,"MAJENGO ""A"""
MWIMBI,55410,MAJENGO,"MAJENGO ""B"""
MWIMBI,55410,CHIPAPA,"CHIPAPA ""A"""
MWIMBI,55410,CHIPAPA,"CHIPAPA ""B"""
MWIMBI,55410,CHIPAPA,CHIPAPA ''C''
MWIMBI,55410,CHIPAPA,IYALI
MWIMBI,55410,CHIPAPA,CHANZA
MWIMBI,55410,CHIPAPA,LUKULU
MAMBWE NKOSWE,55411,KALEMBE,KANGE
MAMBWE NKOSWE,55411,KALEMBE,KATUNDULU
MAMBWE NKOSWE,55411,KALEMBE,MAZIA
MAMBWE NKOSWE,55411,KALEMBE,KALIMILA
MAMBWE NKOSWE,55411,TUNYI,"TUNYI ""A"""
MAMBWE NKOSWE,55411,TUNYI,"TUNYI ""B"""
MAMBWE NKOSWE,55411,TUNYI,MAULU B
MAMBWE NKOSWE,55411,TUNYI,MAULU A
MAMBWE NKOSWE,55411,TUNYI,CHIKU
MAMBWE NKOSWE,55411,UTENGULE,NCHENJE
MAMBWE NKOSWE,55411,UTENGULE,UTENGULE
MAMBWE NKOSWE,55411,UTENGULE,MSHETE
MAMBWE NKOSWE,55411,ILONGA,ILONGA
MAMBWE NKOSWE,55411,ILONGA,KAGWA
MAMBWE NKOSWE,55411,ILONGA,KAMPALA
MAMBWE NKOSWE,55411,MZUNGWA,"MZUNGWA ""A"""
MAMBWE NKOSWE,55411,MZUNGWA,"MZUNGWA ""B"""
MAMBWE NKOSWE,55411,KASUSU,MZUMWA
MAMBWE NKOSWE,55411,KASUSU,KASUSU
MAMBWE NKOSWE,55411,KASUSU,KAMPALA
SOPA,55412,SOPA,TONGA
SOPA,55412,SOPA,SOPA KATI
SOPA,55412,SOPA,KANAWINGA
SOPA,55412,SOPA,KASAMVU
SOPA,55412,SOPA,KAPEWA
SOPA,55412,MTUNTUMBE,MBANGIZYA
SOPA,55412,MTUNTUMBE,NAWAMBO
SOPA,55412,MTUNTUMBE,MBINGILWA
SOPA,55412,MTUNTUMBE,MKUTANO
SOPA,55412,MTUNTUMBE,KAVUSHA
SOPA,55412,MTUNTUMBE,MTUNTUMBE
SOPA,55412,KASITU,KALE
SOPA,55412,KASITU,NYANGU
SOPA,55412,TATANDA,CHIPUNDU
SOPA,55412,TATANDA,TATANDA
SOPA,55412,TATANDA,CHIKANKA
